석파란,S000061777700,"황금펜 영상문학상 수상작, 문화체육관광부 우수교양도서 선정작, 고대문학신예작가상 수상작.  조선 역사에 유일하게 살아있는 왕의 아버지. 상갓집 개를 자처하며 파락호로 지내다가 둘째 아들을 왕으로 만든 흥선대원군 이하응. 왕 위에 서서 왕보다 강력한 권력을 휘두른 인물. 가장 밑바닥에서 가장 높은 곳으로 치고 올라간 파란만장한 삶을 문인화의 관점으로 색다르게 조명한 작품.  흥선대원군의 호는 석파, 흥선대원군은 힘없는 왕족으로 숨죽여 살아야 했던 비통의 세월을 석파란으로 표현했다. 석파란은 최고의 경지에 오른 묵란으로 평가되며, 석파란의 심미적 완성 과정을 이 책에서 볼 수 있다.","['황금', '펜', '영상', '문학상', '수상작', '문화', '체육관', '광부', '우수', '교양', '도서', '선정', '작', '문학', '작가', '수상작', '조선', '역사', '왕', '아버지', '상', '갓집', '개', '자처', '파락호', '둘째', '아들', '왕', '흥선대원군', '이하응', '왕', '위', '서서', '왕보', '권력', '인물', '가장', '밑바닥', '가장', '곳', '삶', '문인화', '관점', '조명', '작품', '흥선대원군', '호', '파', '흥선대원군', '왕족', '숨', '비통', '세월', '파란', '표현', '파란', '최고', '경지', '오른', '묵란', '평가', '파란', '심', '미적', '완성', '과정', '이', '책', '볼', '수']"
여름비의 서체,S000061777768,"여행 작가이자 디자이너인 김씨씨의 필리핀을 배경으로 한 사진 소설이다. 디자이너 특유의 상상력과 그래픽적인 시선으로 포르투갈, 터키, 홍콩 등을 소개해 온 그가 이번에는 필리핀 여행 사진 소설이라는 독특한 구성으로 독자의 마음을 두드린다. 시간을 잊게 만드는 따스함과 상처를 되새김하게 만드는 무서운 풍랑이 공존하는 천연의 공간 필리핀을 사진과 소설로 담았다. 소설 전반의 면도날 같은 텍스트는 후반에 이르면서 우연, 마주침, 이별 존중 같은 단상으로 그곳의 공기를 품고 담백한 위로가 되어 상처를 감싸 안는다. 농도 짙은 여름의 나라 필리핀을 보여주는 사진은 독자의 시선 끝에 함께하며 생각의 여백을 확장한다. 서체에 대한 각별한 감각과 자부심이 있는 유능한 편집자 휘의 일상이 결혼과 동시에 나락으로 떨어졌다. 언어폭력은 그녀의 삶과 정신을 망가뜨리고, 책의 텍스트가 욕의 텍스트로 대체된 결혼 생활은 휘에게 지옥과 다름없다. 상처를 안고 완벽한 타인으로 지내기 위해 필리핀에 온 휘, 그곳에서 새롭게 마주하는 인연들. 상처를 딛고 나아갈 ‘계기’는 시공을 초월해 그렇게 누군가의 얼굴을 하고 우연히 찾아온다. 예고 없이 하늘에서 내려와 거세고도 부드럽게 열기를 식히는 여름비처럼.그곳의 여름비를 써 내려가면 어떤 글꼴을 하고 있을까.","['여행', '작가', '이자', '디자이너', '김씨씨', '필리핀', '배경', '사진', '소설', '디자이너', '특유', '상상력', '그래픽', '시선', '포르투갈', '터키', '홍콩', '등', '소개', '온', '그', '이번', '필리핀', '여행', '사진', '소설', '구성', '독자', '마음', '시간', '상처', '풍랑', '공존', '천연', '공간', '필리핀', '사진', '소설', '소설', '전반', '면도날', '텍스트', '후반', '우연', '이별', '존중', '단상', '곳', '공기', '위로', '상처', '농도', '여름', '나라', '필리핀', '사진', '독자', '시선', '끝', '생각', '여백', '확장', '서체', '대한', '각별', '감각', '자부심', '편집자', '휘', '일상', '결혼', '동시', '나락', '언어', '폭력', '그녀', '삶', '정신', '망', '리', '책', '텍스트', '욕', '텍스트', '대체', '결혼', '생활', '휘', '지옥', '상처', '안고', '타인', '위해', '필리핀', '온', '휘', '곳', '마주', '인연', '상처', '계기', '시공', '초월', '누군가', '얼굴', '예고', '하늘', '거세', '고도', '열기', '여름', '비처럼', '곳', '여름', '비', '글꼴']"
졸부집 딸입니다 3,S000061757696,"얼떨결에 제국에서 제일 돈 많은 ‘황금’ 가문 콘체른에 입성하고,일단 망해 있던 자신의 평판과 뒤통수 친 약혼자를 정리하면서 제대로 알게 됐다.우리 집, 정말 돈밖에 없는 졸부잖아!“영애, 자주, 오래 보세. 응?”“내 사람이 되게. 나는 콘체른 양이 필요해.”“그대의 특별한 재주를 두고 나와도 거래할 생각 없나?”그래서 제국의 큰손들과 인맥 좀 쌓아 주고,“고모, 저한테 넘기세요.”가족들의 꿈과 사랑도 찾아 주면서 가족 사업 접수하고,“주인님! 대박 났어요! 또 대박이 났다고요!”마르지 않는 돈줄을 찾아서 졸부의 끝을 보여 주기로 했다.왜냐고?이 가문, 내가 손에 넣을 거니까.","['얼떨결', '제국', '제일', '돈', '황금', '가문', '콘체른', '입성', '일단', '자신', '평판', '뒤통수', '친', '약혼자', '정리', '제대로', '알', '우리', '집', '정말', '돈', '졸', '영애', '자주', '응', '내', '사람', '나', '콘체른', '양', '그대', '재주', '나', '거래', '생각', '제국', '큰손', '인맥', '좀', '고모', '저', '가족', '꿈', '사랑', '가족', '사업', '접수', '주인', '대박', '또', '대박', '마르지', '돈줄', '졸', '부의', '끝', '주기', '왜', '고', '이', '가문', '내', '손', '거']"
졸부집 딸입니다 1,S000061757694,"얼떨결에 제국에서 제일 돈 많은 ‘황금’ 가문 콘체른에 입성하고,일단 망해 있던 자신의 평판과 뒤통수 친 약혼자를 정리하면서 제대로 알게 됐다.우리 집, 정말 돈밖에 없는 졸부잖아!“영애, 자주, 오래 보세. 응?”“내 사람이 되게. 나는 콘체른 양이 필요해.”“그대의 특별한 재주를 두고 나와도 거래할 생각 없나?”그래서 제국의 큰손들과 인맥 좀 쌓아 주고,“고모, 저한테 넘기세요.”가족들의 꿈과 사랑도 찾아 주면서 가족 사업 접수하고,“주인님! 대박 났어요! 또 대박이 났다고요!”마르지 않는 돈줄을 찾아서 졸부의 끝을 보여 주기로 했다.왜냐고?이 가문, 내가 손에 넣을 거니까.","['얼떨결', '제국', '제일', '돈', '황금', '가문', '콘체른', '입성', '일단', '자신', '평판', '뒤통수', '친', '약혼자', '정리', '제대로', '알', '우리', '집', '정말', '돈', '졸', '영애', '자주', '응', '내', '사람', '나', '콘체른', '양', '그대', '재주', '나', '거래', '생각', '제국', '큰손', '인맥', '좀', '고모', '저', '가족', '꿈', '사랑', '가족', '사업', '접수', '주인', '대박', '또', '대박', '마르지', '돈줄', '졸', '부의', '끝', '주기', '왜', '고', '이', '가문', '내', '손', '거']"
천외천의 주인 27,S000061776591,"『철권 마종의』의 작가 한수오고인물 가득한 무림에 통쾌한 한 방을 선사한다!충성을 다한 주인에게 배신당하고죽은 줄만 알았는데…… 갓난아기가 되었다?운 좋게 장군의 양아들이 된 설무백, 꽃길인가 했더니아버지를 노리는 정적의 음모로악질들만 가둔다는 무저갱으로 좌천된 데다가문을 몰살시키려는 도적까지 등장하는데……겉은 아홉 살, 속은 서른아홉!죽음의 끝자락에서 회귀한 설무백정해진 운명을 바꾸기 위해 움직인다!","['철권', '마종', '의', '작가', '한수오', '인물', '무림', '방', '선사', '충성', '다한', '주인', '배신', '줄', '갓난아기', '운', '장군', '양아들', '설무', '꽃길', '아버지', '정적', '음모', '악질', '무저갱', '좌천', '데', '가문', '몰살', '도적', '등장', '겉', '아홉', '살', '속', '아홉', '죽음', '끝', '자락', '회귀', '설무', '정해진', '운명', '위해']"
졸부집 딸입니다 2,S000061757695,"얼떨결에 제국에서 제일 돈 많은 ‘황금’ 가문 콘체른에 입성하고,일단 망해 있던 자신의 평판과 뒤통수 친 약혼자를 정리하면서 제대로 알게 됐다.우리 집, 정말 돈밖에 없는 졸부잖아!“영애, 자주, 오래 보세. 응?”“내 사람이 되게. 나는 콘체른 양이 필요해.”“그대의 특별한 재주를 두고 나와도 거래할 생각 없나?”그래서 제국의 큰손들과 인맥 좀 쌓아 주고,“고모, 저한테 넘기세요.”가족들의 꿈과 사랑도 찾아 주면서 가족 사업 접수하고,“주인님! 대박 났어요! 또 대박이 났다고요!”마르지 않는 돈줄을 찾아서 졸부의 끝을 보여 주기로 했다.왜냐고?이 가문, 내가 손에 넣을 거니까.","['얼떨결', '제국', '제일', '돈', '황금', '가문', '콘체른', '입성', '일단', '자신', '평판', '뒤통수', '친', '약혼자', '정리', '제대로', '알', '우리', '집', '정말', '돈', '졸', '영애', '자주', '응', '내', '사람', '나', '콘체른', '양', '그대', '재주', '나', '거래', '생각', '제국', '큰손', '인맥', '좀', '고모', '저', '가족', '꿈', '사랑', '가족', '사업', '접수', '주인', '대박', '또', '대박', '마르지', '돈줄', '졸', '부의', '끝', '주기', '왜', '고', '이', '가문', '내', '손', '거']"
무사정천 18(완결),S000061838485,"백 년 후의 내가 나를 찾아왔다사신이라 불리는 악인이 되어서더러운 일을 대신 처리해 주며변화 없는 삶을 살아가던 삼류 무사, 이정천죽음을 목전에 둔 그때,천하를 호령하던 힘이 시간을 격하고그에게 스며드는데……“이제부터 시작인 거다. 나와 저 친구들의 삶은.”잠들어 있던 무재가 깨어난 순간,중원에 새로운 하늘이 드리운다!","['백', '년', '후의', '내', '사신', '악인', '일', '대신', '처리', '변화', '삶', '삼류', '무사', '정천', '죽음', '목전', '그때', '천하', '호령', '힘', '시간', '격', '그', '이제', '시작', '거', '저', '친구', '무재', '순간', '중원', '하늘']"
안개꽃 빌라의 탐식가들,S000061776953,"장수생이라는 따가운 눈총을 피해 ‘안개꽃 빌라’로 피신한 26살 공시생 육소미. 소미는 운동 선수 출신의 대식가이다. 하지만 입주 첫날부터 옥상에서 누군가가 ‘안전할 거야. 이 집만 나가면.’이라는 수상한 전화를 듣게 되고, 어느 순간 누군가에게 스토킹을 당하고 있다는 불안감을 느낀다. 심지어 소미가 입주한 후부터 공동 냉장고에서 음식이 없어진다. 가족보다 멀지만, 타인보다 가까운 다섯 명의 하우스 메이트는 서로를 의심하기 시작한다. 소미는 경찰 준비생의 촉을 발휘하여 하나둘 단서를 파헤치며 단서를 찾던 중, 예상치 못한 사실들을 알게 되는데…….《안개꽃 빌라의 탐식가들》은 셰어 하우스 ‘안개꽃 빌라’를 둘러싸고 벌어지는 미스터리한 사건과 사건을 파헤치며 드러나는 그들의 묵직한 현실과 사연, 그리고 사람 냄새가 밴 촉촉한 힐링이 배합된 코지 미스터리 소설이다.","['장수생', '눈총', '피해', '안개꽃', '빌라', '로', '피신', '살', '공시생', '소', '소', '운동', '선수', '출신', '대식', '첫날', '옥상', '누군가', '이', '집', '수상한', '전화', '순간', '누군가', '스토킹', '불안감', '심지어', '미가', '후', '공동', '냉장고', '음식', '가족', '타인', '다섯', '명의', '하우스', '메이트', '서로', '의심', '시작', '소', '경찰', '준비', '생', '촉', '발휘', '하나', '둘', '단서', '단서', '중', '상치', '못', '사실', '알', '안개꽃', '빌라', '식', '은', '셰어', '하우스', '안개꽃', '빌라', '를', '미스터리', '사건', '사건', '그', '현실', '사연', '사람', '냄새', '힐링', '배합', '코지', '미스터리', '소설']"
이것이 법이다 144,S000061776590,"나쁜 놈에게 쫓기고 있으신가요?법적으로 곤란한 일이 있으신가요?그렇다면 찾으세요!기적의 승률 95.85%, 최연소 변호사 노형진을!불리한 소송을 맡았다가 국정원에 살해당한 노형진정신을 차려 보니 중 2로 돌아간 데다사이코메트리 능력까지 생겼다!학교 폭력 사건을 법률 지식으로 해결해 버린 그는미래에 똑같은 최후를 맞지 않기 위해최연소 변호사의 길을 걷기 시작하는데……후계자 친자 확인부터 합법적인 절세 방법까지진정한 정의를 실현하는 방식(?)을 보여 드립니다!꽉 막힌 현실을 시원하게 뚫어 줄자카예프표 법률 판타지, 大개막!","['놈', '가요', '법적', '가요', '기적', '승률', '최연', '소', '변호사', '노', '진', '소송', '국정원', '살해', '노', '진', '정신', '차려', '중', '로', '데', '사이코메트리', '능력', '학교', '폭력', '사건', '법률', '지식', '해결', '그', '미래', '최후', '위해', '최연', '소', '변호사', '길', '걷기', '시작', '후계', '친자', '확인', '합법', '절세', '방법', '정의', '실현', '방식', '꽉', '현실', '줄자', '카', '프표', '법률', '판타지', '개막']"
이것이 법이다 143,S000061776589,"나쁜 놈에게 쫓기고 있으신가요?법적으로 곤란한 일이 있으신가요?그렇다면 찾으세요!기적의 승률 95.85%, 최연소 변호사 노형진을!불리한 소송을 맡았다가 국정원에 살해당한 노형진정신을 차려 보니 중 2로 돌아간 데다사이코메트리 능력까지 생겼다!학교 폭력 사건을 법률 지식으로 해결해 버린 그는미래에 똑같은 최후를 맞지 않기 위해최연소 변호사의 길을 걷기 시작하는데……후계자 친자 확인부터 합법적인 절세 방법까지진정한 정의를 실현하는 방식(?)을 보여 드립니다!꽉 막힌 현실을 시원하게 뚫어 줄자카예프표 법률 판타지, 大개막!","['놈', '가요', '법적', '가요', '기적', '승률', '최연', '소', '변호사', '노', '진', '소송', '국정원', '살해', '노', '진', '정신', '차려', '중', '로', '데', '사이코메트리', '능력', '학교', '폭력', '사건', '법률', '지식', '해결', '그', '미래', '최후', '위해', '최연', '소', '변호사', '길', '걷기', '시작', '후계', '친자', '확인', '합법', '절세', '방법', '정의', '실현', '방식', '꽉', '현실', '줄자', '카', '프표', '법률', '판타지', '개막']"
쇠꼬챙이를 든 도둑,S000061757727,"언론인에서 작가로 변신해 내놓는 첫 소설집30년 기자생활을 통해 저자가 발굴한 시사성 있는 소재10년째 투석을 받고 있는 저자가 환우들에게 던지는 희망의 메시지언론인의 시각으로 보면 세상은 연극무대와 같다. 사회구성원으로서 각자의 역할이 있고 그 역할을 수행하는 과정에서 일탈도 생기기 때문이다. 작가는 현재 우리 사회에서 벌어지고 있는 현상을 하나하나 들춰내 작품으로 만들어내고 있다. 문화재 도굴범 이야기, 한국 남자와 필리핀 여성 간에 태어난 코피노 이야기, 중장년들 사이에서 유행하는 졸혼 이야기 들이 그것이다. 특히 10년째 혈액투석을 받고 있는 작가가 투석환자들은 사랑을 포기해야 한다는 잘못된 선입감을 바꿔주는 동시에 희망의 메시지를 환우들에게 던져주고 있다. 이 한 권의 소설집으로 현재 우리가 살고 있는 세상을 알 수 있게 하는 책이다.","['언론인', '작가', '변신', '첫', '소설', '집', '기자', '생활', '통해', '저자', '발굴', '시사', '소재', '투석', '저자', '환', '희망', '메시지', '언론인', '시각', '세상', '무대', '사회', '구성원', '각자', '역할', '그', '역할', '수행', '과정', '탈', '때문', '작가', '현재', '우리', '사회', '현상', '하나', '하나', '작품', '문화재', '도굴', '범', '이야기', '한국', '남자', '필리핀', '여성', '간', '코피노', '이야기', '중장', '년', '사이', '유행', '졸혼', '이야기', '그것', '혈액', '투석', '작가', '투석', '환자', '사랑', '포기', '선입감', '동시', '희망', '메시지', '환', '이', '권', '소설', '집', '현재', '우리', '살', '세상', '알', '수', '책']"
회귀 경찰의 리셋 라이프 14,S000061838484,"「게임 폐인의 리셋 라이프」의 작가 한길그가 선보이는 새로운 이야기!『회귀 경찰의 리셋 라이프』악바리로 소문난 지능범죄수사대의 팀장, 최종혁그는 거대한 범죄 조직의 존재를 깨닫고그 뒤를 추적하지만,의문의 사고를 당하고 마는데……“경찰대건, 법대건 무조건 간다!”부족한 힘 탓에 맞이한 억울한 죽음또다시 당하지 않기 위해자신과 같은 억울한 피해자를 만들지 않기 위해1997년, 과거로 돌아온 경찰의리셋 라이프가 시작된다!","['게임', '폐인', '리셋', '라이프', '의', '작가', '한길', '그', '이야기', '회귀', '경찰', '리셋', '라이프', '악바리', '지능', '범죄수사', '대의', '팀', '최종혁', '그', '범죄', '조직', '존재', '뒤', '추적', '의문', '사고', '경찰대', '건', '법대', '건', '무조건', '간다', '힘', '탓', '맞이', '죽음', '위해', '자신', '피해자', '위해', '과거', '경찰', '리셋', '라이프', '시작']"
해결사,S000061838866,이 책은 엄민식 저자의 장편소설이다. 엄민식 저자의 재미있고 흥미로운 이야기들이 담겨있다.,"['이', '책', '엄민식', '저자', '장편소설', '엄민식', '저자', '이야기']"
회사원도 초능력이 필요해,S000061757725,"늘 혼만 나는 신입 사원, 대기업의 파견 계약직 주임, 직장 내 빌런 때문에 고통받는 과장, 자금난과 직원 관리로 쉴 틈 없는 대표. 어느 날 그들에게 초능력이 생긴다. 실수를 돌이킬 수 있는 명함, 단 3초면 출퇴근이 가능한 순간이동, 속내를 읽을 수 있는 독심술, 자본금이 샘솟는 비밀 사이트까지. 남들에게 없는 초능력이 생겼으니 직장 생활이 좀 편해질까? 바람이 있다면 오늘도 무사히 하루를 보내는 것뿐인 회사원들의 하이퍼리얼리즘 직장 분투기!","['늘', '혼', '나', '신입', '사원', '대기업', '파견', '계약', '직', '주임', '직장', '내', '빌런', '때문', '고통', '과장', '자금난', '직원', '관리', '틈', '대표', '날', '그', '초능력', '실수', '수', '명함', '단', '출퇴근', '순간이동', '내', '수', '독심술', '자본금', '비밀', '사이트', '남', '초능력', '직장', '생활', '좀', '바람', '오늘', '하루', '것', '회사원', '하이퍼', '리얼리즘', '직장', '분', '투기']"
줌 아웃,S000061838870,"“내가 한 번도 가보지 못한 도시에 처음으로 도착한 사람을 생각한다. 그는 내가 알지 못하는 거리와 골목을 배회하고, 내가 만나본 적 없는 사람들과 내가 말할 수 없는 언어로 이야기한다. 내가 먹어본 적 없는 음식을 먹고, 내가 느껴보지 못한 빛과 향을 느낀다. 그곳에 사는 사람들에게는 평범한 일상일 것들이 내게는 희미한 몽상이다."" ('아바나'에서)〈줌 아웃〉은 현직 변호사인 작가가 지난 5년여 동안 틈틈이 써온 초단편 소설 65편을 묶어낸 책이다. 저자는 일상에서 불현듯 떠오르는 소재를 어느 때는 순식간에, 또 어느 때는 시간을 두고, 흥미로운 이야기로 구체화하며 곁에 붙잡아 두었다. 이러한 작업은 작품 속 다양한 화자들의 목소리에서 드러나며 작가의 머릿속에서 어떻게 이야기가 구성되는지 짐작하게 한다.예순 다섯 개 이야기 속 예순 다섯 명 화자는 우리가 매일같이 오가는 길 위에서 축적된 시간을 들추어내기도, 폐허가 된 공간에서 갖가지 배경을 상상해내기도 한다. 이는 만들어낸 허구적 시공간이 아니라 도시 속을 살아가는 여느 사람들이 늘 경험하는 시공간이다. ""물론 아무 일도 일어나지는 않았다. 그저 이곳에 와서 남아돌고 느려진 시간 탓에 내 상상과 생각이 바다 물결을 타고 이리저리 넘실댈 뿐이었다. 나는 어느 어스름 한 저녁 시간에 손전등을 들고 그 집으로 들어갔다. 깨진 유리 조각, 찢어진 벽지, 돌과 흙, 쥐, 벽과 바닥 틈으로 자라난 풀, 거미줄, 그리고 구석에는 유리에 금이 가고 깨진 액자 속 빛바랜 가족사진 한 장이 떨어져 있었다."" ('바다'에서)","['내', '번', '못', '도시', '처음', '도착', '사람', '생각', '그', '내', '알', '거리', '골목', '배회', '내', '나본', '적', '사람', '내', '말', '수', '언어', '이야기', '내', '적', '음식', '내', '보지', '못', '빛과', '향', '곳', '사람', '상일', '것', '몽상', '아바나', '줌', '아웃', '은', '현직', '변호사', '작가', '지난', '동안', '틈틈이', '온', '초', '단편', '소설', '편', '책', '저자', '일상', '불현듯', '소재', '때', '순식간', '또', '때', '시간', '이야기', '구체화', '곁', '작업', '작품', '속', '화자', '목소리', '작가', '머릿속', '이야기', '구성', '짐작', '예순', '다섯', '개', '이야기', '속', '예순', '다섯', '명', '화', '우리', '매일', '길', '위', '축적', '시간', '폐허', '공간', '갖가지', '배경', '상상', '허구', '시공간', '도시', '속', '여느', '사람', '늘', '경험', '시공간', '아무', '일도', '일어나지', '곳', '시간', '탓', '내', '상상', '생각', '바다', '물결', '타고', '나', '어스름', '저녁', '시간', '손전등', '그', '집', '유리', '조각', '벽지', '돌', '흙', '쥐', '벽', '바닥', '틈', '풀', '거미줄', '구석', '유리', '금', '액자', '속', '빛바랜', '가족사진', '바다']"
세 개의 밤,S000061695354,"《세 개의 밤》은 다양한 매력을 가진 작품이다. 환경파괴에 대한 경고, 자본주의가 독식하는 세상이 어디까지 갈 수 있는지에 대한 미래 예측 보고서이기도 하고, 그 안에서 살아가는, 살아가야 하는 사람들의 생존 투쟁기이다. 또한 잔혹한 세상에서 자기 힘으로, 자기만의 방식으로 길을 찾아 나가는 세 청소년의 성장기로 읽을 수도 있다. 그리고 ‘대체 어쩌다 이 지경이 되었나?’의 대답을 찾기 위해 독자가 자꾸 책장을 넘기게 만드는 추리 스릴러이기도 하다. 무엇보다도 《세 개의 밤》은 가장 21세기적인 방식으로 ‘벽 바깥’의 디스토피아를 바라보도록 해주는 작품이다. 국가 권력이 자본의 권력으로 대체되는 시대에 자본이 광고하는 유토피아란 얼마나 연약하고 기만적인가. 그리고 그 안에서 자본이 제공하는 화려한 눈속임과 헛된 말장난에 속지 않고 다른 존재를 짓밟거나 죽이지 않고 다 같이 살아남으려면 우리는 어떤 질문을 하고 어느 방향으로 시선을 돌려야 하는가. “가장 21세기적인 방식으로 ‘벽 바깥’의 디스토피아를 바라보도록 해주는 작품”- 정보라, 소설가“판타지로 한 겹 감싼 감상적인 희망을 제시하지 않는다. 아프도록 현실적이다.”- 황모과, 소설가","['세', '개', '밤', '은', '매력', '작품', '환경', '파괴', '대한', '경고', '자본주의', '독식', '세상', '어디', '수', '대한', '미래', '예측', '보고서', '그', '안', '사람', '생존', '투쟁', '기이', '또한', '세상', '자기', '힘', '자기', '방식', '길', '세', '청소년', '성장기', '수도', '대체', '이', '지경', '의', '대답', '찾기', '위해', '독자', '자꾸', '책장', '추리', '스릴러', '무엇', '세', '개', '밤', '은', '가장', '기적', '방식', '벽', '바깥', '의', '디스토피아', '작품', '국가', '권력', '자본', '권력', '대체', '시대', '자본', '광고', '유토피아', '란', '얼마나', '기만', '그', '안', '자본', '제공', '눈', '헛된', '말장난', '속지', '다른', '존재', '죽', '우리', '질문', '방향', '시선', '가장', '기적', '방식', '벽', '바깥', '의', '디스토피아', '작품', '정보라', '소설가', '판타지', '겹', '감상', '희망', '제시', '현실', '황', '모과', '소설가']"
기나긴 여울 1,S000061776859,물리학자이자 소설가인 이영백 작가가 두 번째 소설 시리즈 『기나긴 여울 1』을 출간하였다. 작가는 『기나긴 여울 1』을 시작으로 총 3권의 대하소설 출간을 계획하고 있다. 작가는 이 시리즈를 통해 조선 말부터 현재까지 한국 근·현대사 속에서 활약한 여인들을 그려낼 예정이다.,"['물리학자', '이자', '소설가', '이영', '작가', '두', '소설', '시리즈', '여울', '작가', '여울', '시작', '총', '권', '대하', '소설', '간', '계획', '작가', '이', '시리즈', '통해', '조선', '말', '현재', '한국', '대사', '속', '활약', '여인', '낼', '예정']"
키코게임즈: 호모사피엔스의 취미와 광기,S000061776093,"심민아의 첫 소설 『키코게임즈: 호모사피엔스의 취미와 광기』가 민음사 ‘오늘의 젊은 작가’ 시리즈로 출간되었다. 2020년 첫 시집 『아가씨와 빵』을 낸 시인 심민아가 처음으로 발표하는 소설이다. 『아가씨와 빵』에는 생존의 징글징글함을 알면서도 씩씩하게 살아가는, 손에서 펜을 놓지 않는 아가씨-시인의 시편들이 실렸다. 매일의 노동을 기꺼이 해내며 아름다움을 향해 가는 인물의 이야기는 소설에서도 이어진다. 『키코게임즈: 호모사피엔스의 취미와 광기』의 배경은 한국 게임 산업의 중심지인 판교. 주인공은 게임 기획자로 일하는 유라다. 매일 아침 판교행 만원 버스에 몸을 싣는 유라는 ‘취미와 광기’의 게임 회사에서 참을 수 없는 어지러움을 느끼면서도 ‘아름다운 것’을 만들겠다는 꿈을 포기하지 않는다. 환상 같은 게임 세계를 또렷한 현실 감각으로 돌파하고 현실을 견딜 아름다운 공상을 펼쳐 나간다. 『키코게임즈: 호모사피엔스의 취미와 광기』는 매력적인 캐릭터와 위트 있는 문장으로 현실과 환상을 가뿐하게 오가는 새로운 소설가의 탄생을 알린다.","['심민아', '첫', '소설', '키코', '게임', '호모사피엔스', '취미', '광기', '민음사', '오늘', '작가', '시리즈', '간', '첫', '시집', '아가씨', '빵', '시인', '심민아', '처음', '발표', '소설', '아가씨', '빵', '생존', '징글징글', '함', '손', '펜', '아가씨', '시인', '시편', '매일', '노동', '움', '향', '인물', '이야기', '소설', '키코', '게임', '호모사피엔스', '취미', '광기', '의', '배경', '한국', '게임', '산업', '중심지', '판교', '주인공', '게임', '기획', '자로', '일', '유라', '매일', '아침', '판교', '행', '만원', '버스', '몸', '유라', '취미', '광기', '의', '게임', '회사', '수', '어지러움', '것', '꿈', '포기', '환상', '게임', '세계', '현실', '감각', '돌파', '현실', '공상', '키코', '게임', '호모사피엔스', '취미', '광기', '매력', '캐릭터', '위트', '문장', '현실', '환상', '소설가', '탄생']"
숨어 우는 바람 소리,S000061776858,"2020년 문학상 수상 3관왕(월탄 박종화 소설문학상, 광주문학상(소설), 46회 한국소설문학상)에 빛나는 최문경 작가가 아홉 번째 장편소설 『숨어 우는 바람 소리』를 출간하였다.","['문학상', '수상', '관왕', '월', '박종화', '소설', '문학상', '광주', '문학상', '소설', '한국', '소설', '문학상', '최문경', '작가', '아홉', '장편소설', '바람', '소리', '를']"
